90,0.195099,-1.043076,0.305679
91,0.129822,-1.133301,0.199112
92,0.150345,-0.908401,0.137527
93,-0.235321,-0.699371,0.316177
94,0.047119,-0.777679,0.420609
95,0.064423,-1.020294,0.431808
96,0.072189,-1.092804,0.427109
97,0.070343,-1.093643,0.474747
98,0.089020,-1.010590,0.427689
99,0.041122,-0.936462,0.572418
100,0.160553,-0.612259,0.440384
101,0.112900,-0.911942,0.205414
102,0.133026,-0.978348,0.415588
103,0.125763,-0.924576,0.491913
104,0.022873,-0.854370,0.385086
105,-0.087479,-0.886810,0.339798
106,-0.078598,-0.980713,0.442352
107,0.011917,-0.989578,0.586395
108,-0.022018,-0.850891,0.388641
109,-0.036926,-0.880356,0.403625
110,-0.052567,-0.929962,0.374054
111,-0.007294,-0.909592,0.404099
112,0.039139,-0.876984,0.383774
113,0.050247,-0.876450,0.402222
114,0.040268,-0.899551,0.413467
115,0.020233,-0.949005,0.422440
116,-0.047928,-1.078201,0.541000
117,-0.107315,-1.089737,0.507858
118,-0.061737,-1.033035,0.489594
119,-0.091797,-0.959503,0.433685
120,-0.003159,-0.458191,0.200256
121,0.364426,-0.210510,-0.235931
122,0.411331,-1.166916,-0.319839
123,2.571945,-3.073425,1.457886
124,0.855331,-1.542191,0.362198
125,0.919617,-1.020844,0.589935
126,0.218033,-0.662430,0.232971
127,-0.090042,-0.110443,-0.120453
128,-0.344986,0.193619,-0.340912
129,-0.441330,-0.591354,-0.041718
130,0.694366,-1.870743,1.410858
131,0.268799,-1.358688,0.579819
132,-0.079208,-1.028992,0.591461
133,-0.081558,-0.602814,0.105637
134,0.038757,-0.064453,-0.102173
135,0.132080,0.393188,-0.195480
136,0.267548,0.219269,-0.010132
137,1.906525,-2.404175,3.292374
138,0.957901,-2.858078,0.625763
139,1.341110,-1.131836,1.263947
140,0.496246,-0.897415,0.443832
141,-0.062134,-0.286209,-0.075912
142,-0.717102,0.409256,-0.466278
143,-0.295334,-0.695160,0.022018
144,0.998276,-2.884476,1.696335
145,0.290314,-0.995789,0.537170
146,0.002045,-0.868805,0.480377
147,0.097992,-0.751190,0.143173
148,0.251053,-0.299957,-0.129532
149,0.158600,0.104202,-0.076584
150,0.029129,0.294952,-0.063126
151,0.221237,-0.131821,0.076080
152,1.776855,-2.936676,1.866135
153,1.544617,-1.803986,0.760239
154,1.160995,-1.340149,0.875488
155,0.625397,-1.055130,0.360138
156,-0.001480,-0.439880,-0.145721
157,-0.513824,0.274765,-0.483017
158,-0.623627,-0.064423,-0.187225
159,0.594345,-1.596024,0.440948
160,0.784515,-1.953125,0.661636
161,0.239410,-1.097305,0.667358
162,0.179153,-1.212585,0.386505
163,0.249405,-0.541199,-0.057281
164,0.149933,0.231476,-0.143890
165,0.007660,0.476120,-0.200958
166,0.076767,0.241867,0.000702
167,0.710114,-0.533447,0.413239
168,1.525726,-2.584732,0.992615
169,1.621185,-1.316422,1.038162
170,0.937790,-1.140869,0.818680
171,0.456543,-0.686264,0.181595
172,-0.076035,-0.115738,-0.385559
173,-0.281570,0.133255,-0.467056
174,-0.092957,-0.399094,0.062332
175,0.976837,-1.939240,1.201691
176,0.608093,-1.695068,0.563660
177,0.276535,-1.002014,0.483856
178,0.555130,-1.009033,0.210175
179,0.311295,-0.430099,0.031525
180,0.159088,0.294098,-0.191147
181,-0.054672,0.402802,-0.191605
182,0.052170,0.122772,0.130081
183,1.696854,-1.750519,1.485229
184,1.287949,-2.474304,0.703796
185,0.827835,-0.672318,0.954224
186,0.766281,-0.937637,0.749054
187,0.446091,-0.584351,0.207413
188,0.151230,-0.242065,-0.375824
189,-0.045532,-0.048080,-0.229141
190,0.253754,-0.861694,0.569519
191,1.153412,-2.665421,1.337952
192,0.597305,-0.878296,0.598526
193,0.373642,-0.451157,0.276138
194,0.232224,-0.378876,0.382950
195,0.240509,-0.594681,0.417603
196,0.215286,-0.549088,0.345367
197,0.278305,-0.646896,0.502686
198,0.228745,-0.766754,0.670212
199,0.439102,-0.862900,0.757843
200,0.586380,-1.006088,0.801193
201,0.523285,-0.536179,0.562622
202,0.911148,-0.898163,0.461334
203,0.690018,-0.906006,0.386368
204,0.274063,-0.684937,0.355209
205,0.366241,-0.513870,0.105087
206,0.456635,-0.772507,0.284775
207,0.564606,-0.675873,0.181473
208,0.579697,-0.805542,0.298019
209,0.509598,-1.002640,0.490570
210,0.257996,-0.837219,0.358902
211,0.693893,-1.258270,0.552811
212,0.662247,-1.387192,0.569977
213,0.226715,-0.915649,0.363129
214,0.464615,-1.430817,-0.016968
215,0.176544,-0.720825,0.776947
216,0.259354,-0.701263,0.493073
217,0.433533,-0.488480,0.440445
218,0.670059,-0.704742,0.351517
219,0.454773,-0.622635,-0.080032
220,0.661407,-0.530167,-0.381729
221,0.725052,0.104553,-0.388718
222,0.656891,0.243225,-0.454681
223,0.353333,0.425690,-0.927933
224,0.222031,0.035309,-1.159470
225,-0.392288,0.059692,-1.143661
226,-0.623413,-0.610306,-1.036469
227,-0.407166,-0.730148,-0.816284
228,-0.056030,-0.749557,-0.844193
229,-0.319290,-0.655945,-0.829269
230,-0.271133,-0.735626,-0.658707
231,-0.388290,-0.803467,-0.723373
232,-0.609512,-0.598892,-0.388535
233,-0.299255,-0.794373,-0.511353
234,-0.487762,-0.642883,-0.792419
235,-0.723724,-0.654251,-0.328201
236,-0.172943,-0.859146,-0.978424
237,0.480347,-0.500717,-0.606506
238,-0.281754,-0.422394,-1.086807
239,-0.065552,-0.627167,-0.699112
240,-0.070435,-0.547104,-0.951370
241,-0.091141,-0.431641,-0.874359
242,-0.078415,-0.532700,-0.776657
243,-0.021439,-0.550949,-0.764954
244,0.008774,-0.550583,-0.812057
245,0.006973,-0.563522,-0.791458
246,-0.014526,-0.584320,-0.744720
